"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"211";"2023-03-18 16:54:03";"Legs #1";"6979";"Seated Leg Curl (Machine)";"3";"42.5";"10";"";"";"";"";""
"211";"2023-03-18 16:54:03";"Legs #1";"6979";"Leg Extension (Machine)";"1";"40.0";"12";"";"";"";"";""
"211";"2023-03-18 16:54:03";"Legs #1";"6979";"Leg Extension (Machine)";"2";"40.0";"10";"";"";"";"";""
"211";"2023-03-18 16:54:03";"Legs #1";"6979";"Leg Extension (Machine)";"3";"42.5";"10";"";"";"";"";""
"211";"2023-03-18 16:54:03";"Legs #1";"6979";"Calf Press on Seated Leg Press";"1";"110.0";"12";"";"";"";"";""
"211";"2023-03-18 16:54:03";"Legs #1";"6979";"Calf Press on Seated Leg Press";"2";"130.0";"10";"";"";"";"";""
"211";"2023-03-18 16:54:03";"Legs #1";"6979";"Calf Press on Seated Leg Press";"3";"140.0";"10";"";"";"";"";""
"211";"2023-03-18 16:54:03";"Legs #1";"6979";"Crunch";"1";"0.0";"20";"";"";"";"";""
"211";"2023-03-18 16:54:03";"Legs #1";"6979";"Crunch";"2";"0.0";"20";"";"";"";"";""
"211";"2023-03-18 16:54:03";"Legs #1";"6979";"Flat Leg Raise";"1";"";"15";"";"";"";"";""
"211";"2023-03-18 16:54:03";"Legs #1";"6979";"Flat Leg Raise";"2";"";"15";"";"";"";"";""
"212";"2023-03-23 19:17:51";"Pull #3";"4030";"Lat Pulldown (Cable)";"1";"50.0";"12";"";"";"";"";""
"212";"2023-03-23 19:17:51";"Pull #3";"4030";"Lat Pulldown (Cable)";"2";"55.0";"10";"";"";"";"";""
"212";"2023-03-23 19:17:51";"Pull #3";"4030";"Lat Pulldown (Cable)";"3";"55.0";"8";"";"";"";"";""
"212";"2023-03-23 19:17:51";"Pull #3";"4030";"Decline Seated Row Cable";"1";"35.0";"12";"";"";"";"";""
"212";"2023-03-23 19:17:51";"Pull #3";"4030";"Decline Seated Row Cable";"2";"40.0";"10";"";"";"";"";""
"212";"2023-03-23 19:17:51";"Pull #3";"4030";"Decline Seated Row Cable";"3";"40.0";"8";"";"";"";"";""
"212";"2023-03-23 19:17:51";"Pull #3";"4030";"Pulldown";"1";"15.0";"12";"";"";"";"";""
"212";"2023-03-23 19:17:51";"Pull #3";"4030";"Pulldown";"2";"20.0";"10";"";"";"";"";""
"212";"2023-03-23 19:17:51";"Pull #3";"4030";"Pulldown";"3";"22.5";"8";"";"";"";"";""
"212";"2023-03-23 19:17:51";"Pull #3";"4030";"One Arm Row Cable";"1";"35.0";"12";"";"";"";"";""
"212";"2023-03-23 19:17:51";"Pull #3";"4030";"One Arm Row Cable";"2";"45.0";"10";"";"";"";"";""
"212";"2023-03-23 19:17:51";"Pull #3";"4030";"One Arm Row Cable";"3";"45.0";"10";"";"";"";"";""
"212";"2023-03-23 19:17:51";"Pull #3";"4030";"Rope Face Pull";"1";"20.0";"15";"";"";"";"";""
"212";"2023-03-23 19:17:51";"Pull #3";"4030";"Rope Face Pull";"2";"25.0";"15";"";"";"";"";""
"212";"2023-03-23 19:17:51";"Pull #3";"4030";"Rope Face Pull";"3";"27.5";"15";"";"";"";"";""
"212";"2023-03-23 19:17:51";"Pull #3";"4030";"Bicep Curl (Dumbbell)";"1";"12.0";"10";"";"";"";"";""
"212";"2023-03-23 19:17:51";"Pull #3";"4030";"Bicep Curl (Dumbbell)";"2";"14.0";"8";"";"";"";"";""
"212";"2023-03-23 19:17:51";"Pull #3";"4030";"Bicep Curl (Dumbbell)";"3";"14.0";"6";"";"";"";"";""
"213";"2023-03-24 16:48:17";"Push #3";"4277";"Incline Bench Press (Dumbbell)";"1";"20.0";"10";"";"";"";"";""
"213";"2023-03-24 16:48:17";"Push #3";"4277";"Incline Bench Press (Dumbbell)";"2";"24.0";"8";"";"";"";"";""
"213";"2023-03-24 16:48:17";"Push #3";"4277";"Incline Bench Press (Dumbbell)";"3";"26.0";"6";"";"";"";"";""
"213";"2023-03-24 16:48:17";"Push #3";"4277";"Bench Press (Dumbbell)";"1";"20.0";"10";"";"";"";"";""
"213";"2023-03-24 16:48:17";"Push #3";"4277";"Bench Press (Dumbbell)";"2";"24.0";"8";"";"";"";"";""
"213";"2023-03-24 16:48:17";"Push #3";"4277";"Bench Press (Dumbbell)";"3";"26.0";"6";"";"";"";"";""
"213";"2023-03-24 16:48:17";"Push #3";"4277";"Chest Fly (Dumbbell)";"1";"12.0";"10";"";"";"";"";""
"213";"2023-03-24 16:48:17";"Push #3";"4277";"Chest Fly (Dumbbell)";"2";"12.0";"10";"";"";"";"";""
"213";"2023-03-24 16:48:17";"Push #3";"4277";"Chest Fly (Dumbbell)";"3";"14.0";"8";"";"";"";"";""
"213";"2023-03-24 16:48:17";"Push #3";"4277";"Lateral Raise (Dumbbell)";"1";"8.0";"12";"";"";"";"";""
"213";"2023-03-24 16:48:17";"Push #3";"4277";"Lateral Raise (Dumbbell)";"2";"8.0";"12";"";"";"";"";""
"213";"2023-03-24 16:48:17";"Push #3";"4277";"Lateral Raise (Dumbbell)";"3";"10.0";"6";"";"";"";"";""
"213";"2023-03-24 16:48:17";"Push #3";"4277";"Triceps Pushdown (Cable - Straight Bar)";"1";"25.0";"12";"";"";"";"";""
"213";"2023-03-24 16:48:17";"Push #3";"4277";"Triceps Pushdown (Cable - Straight Bar)";"2";"27.5";"10";"";"";"";"";""
"213";"2023-03-24 16:48:17";"Push #3";"4277";"Triceps Pushdown (Cable - Straight Bar)";"3";"27.5";"8";"";"";"";"";""
"213";"2023-03-24 16:48:17";"Push #3";"4277";"Triceps Extension (Dumbbell)";"1";"8.0";"10";"";"";"";"";""
"213";"2023-03-24 16:48:17";"Push #3";"4277";"Triceps Extension (Dumbbell)";"2";"8.0";"10";"";"";"";"";""
"213";"2023-03-24 16:48:17";"Push #3";"4277";"Triceps Extension (Dumbbell)";"3";"10.0";"8";"";"";"";"";""
"214";"2023-03-26 16:16:16";"Legs #1";"5010";"Squat (Barbell)";"1";"10.0";"10";"";"";"";"";""
"214";"2023-03-26 16:16:16";"Legs #1";"5010";"Squat (Barbell)";"2";"15.0";"8";"";"";"";"";""
"214";"2023-03-26 16:16:16";"Legs #1";"5010";"Squat (Barbell)";"3";"15.0";"8";"";"";"";"";""
"214";"2023-03-26 16:16:16";"Legs #1";"5010";"Squat (Barbell)";"4";"17.5";"6";"";"";"";"";""
"214";"2023-03-26 16:16:16";"Legs #1";"5010";"Lunge (Dumbbell)";"1";"0.0";"20";"";"";"";"";""
"214";"2023-03-26 16:16:16";"Legs #1";"5010";"Lunge (Dumbbell)";"2";"5.0";"20";"";"";"";"";""
"214";"2023-03-26 16:16:16";"Legs #1";"5010";"Lunge (Dumbbell)";"3";"7.5";"20";"";"";"";"";""
"214";"2023-03-26 16:16:16";"Legs #1";"5010";"Seated Leg Curl (Machine)";"1";"40.0";"12";"";"";"";"";""
"214";"2023-03-26 16:16:16";"Legs #1";"5010";"Seated Leg Curl (Machine)";"2";"40.0";"10";"";"";"";"";""
"214";"2023-03-26 16:16:16";"Legs #1";"5010";"Seated Leg Curl (Machine)";"3";"42.5";"10";"";"";"";"";""
"214";"2023-03-26 16:16:16";"Legs #1";"5010";"Leg Extension (Machine)";"1";"40.0";"12";"";"";"";"";""
"214";"2023-03-26 16:16:16";"Legs #1";"5010";"Leg Extension (Machine)";"2";"40.0";"10";"";"";"";"";""
"214";"2023-03-26 16:16:16";"Legs #1";"5010";"Leg Extension (Machine)";"3";"42.5";"10";"";"";"";"";""
"214";"2023-03-26 16:16:16";"Legs #1";"5010";"Calf Press on Seated Leg Press";"1";"110.0";"12";"";"";"";"";""
"214";"2023-03-26 16:16:16";"Legs #1";"5010";"Calf Press on Seated Leg Press";"2";"130.0";"10";"";"";"";"";""
"214";"2023-03-26 16:16:16";"Legs #1";"5010";"Calf Press on Seated Leg Press";"3";"140.0";"10";"";"";"";"";""
"215";"2023-03-27 19:18:02";"Push #3";"4303";"Incline Bench Press (Dumbbell)";"1";"20.0";"10";"";"";"";"";""
"215";"2023-03-27 19:18:02";"Push #3";"4303";"Incline Bench Press (Dumbbell)";"2";"24.0";"8";"";"";"";"";""
"215";"2023-03-27 19:18:02";"Push #3";"4303";"Incline Bench Press (Dumbbell)";"3";"26.0";"7";"";"";"";"";""
"215";"2023-03-27 19:18:02";"Push #3";"4303";"Bench Press (Dumbbell)";"1";"20.0";"10";"";"";"";"";""
"215";"2023-03-27 19:18:02";"Push #3";"4303";"Bench Press (Dumbbell)";"2";"24.0";"8";"";"";"";"";""
"215";"2023-03-27 19:18:02";"Push #3";"4303";"Bench Press (Dumbbell)";"3";"26.0";"6";"";"";"";"";""
"215";"2023-03-27 19:18:02";"Push #3";"4303";"Chest Fly (Dumbbell)";"1";"12.0";"10";"";"";"";"";""
"215";"2023-03-27 19:18:02";"Push #3";"4303";"Chest Fly (Dumbbell)";"2";"12.0";"10";"";"";"";"";""
"215";"2023-03-27 19:18:02";"Push #3";"4303";"Chest Fly (Dumbbell)";"3";"14.0";"8";"";"";"";"";""
"215";"2023-03-27 19:18:02";"Push #3";"4303";"Lateral Raise (Dumbbell)";"1";"8.0";"12";"";"";"";"";""
"215";"2023-03-27 19:18:02";"Push #3";"4303";"Lateral Raise (Dumbbell)";"2";"8.0";"12";"";"";"";"";""
"215";"2023-03-27 19:18:02";"Push #3";"4303";"Lateral Raise (Dumbbell)";"3";"10.0";"6";"";"";"";"";""
"215";"2023-03-27 19:18:02";"Push #3";"4303";"Triceps Pushdown (Cable - Straight Bar)";"1";"25.0";"12";"";"";"";"";""
"215";"2023-03-27 19:18:02";"Push #3";"4303";"Triceps Pushdown (Cable - Straight Bar)";"2";"27.5";"10";"";"";"";"";""
"215";"2023-03-27 19:18:02";"Push #3";"4303";"Triceps Pushdown (Cable - Straight Bar)";"3";"27.5";"8";"";"";"";"";""
"215";"2023-03-27 19:18:02";"Push #3";"4303";"Triceps Extension (Dumbbell)";"1";"8.0";"10";"";"";"";"";""
"215";"2023-03-27 19:18:02";"Push #3";"4303";"Triceps Extension (Dumbbell)";"2";"8.0";"10";"";"";"";"";""
"215";"2023-03-27 19:18:02";"Push #3";"4303";"Triceps Extension (Dumbbell)";"3";"10.0";"8";"";"";"";"";""
"215";"2023-03-27 19:18:02";"Push #3";"4303";"Crunch";"1";"0.0";"20";"";"";"";"";""
"215";"2023-03-27 19:18:02";"Push #3";"4303";"Flat Leg Raise";"1";"";"20";"";"";"";"";""
"215";"2023-03-27 19:18:02";"Push #3";"4303";"Plank";"1";"";"";"";"";"60.0";"";""
"216";"2023-03-28 17:31:46";"Pull #3";"5806";"Lat Pulldown (Cable)";"1";"50.0";"12";"";"";"";"";""
"216";"2023-03-28 17:31:46";"Pull #3";"5806";"Lat Pulldown (Cable)";"2";"55.0";"10";"";"";"";"";""
"216";"2023-03-28 17:31:46";"Pull #3";"5806";"Lat Pulldown (Cable)";"3";"55.0";"8";"";"";"";"";""
"216";"2023-03-28 17:31:46";"Pull #3";"5806";"Decline Seated Row Cable";"1";"35.0";"12";"";"";"";"";""
"216";"2023-03-28 17:31:46";"Pull #3";"5806";"Decline Seated Row Cable";"2";"40.0";"10";"";"";"";"";""
"216";"2023-03-28 17:31:46";"Pull #3";"5806";"Decline Seated Row Cable";"3";"40.0";"8";"";"";"";"";""
"216";"2023-03-28 17:31:46";"Pull #3";"5806";"Pulldown";"1";"15.0";"12";"";"";"";"";""
"216";"2023-03-28 17:31:46";"Pull #3";"5806";"Pulldown";"2";"17.5";"12";"";"";"";"";""
"216";"2023-03-28 17:31:46";"Pull #3";"5806";"Pulldown";"3";"20.0";"12";"";"";"";"";""
"216";"2023-03-28 17:31:46";"Pull #3";"5806";"One Arm Row Cable";"1";"40.0";"12";"";"";"";"";""
"216";"2023-03-28 17:31:46";"Pull #3";"5806";"One Arm Row Cable";"2";"45.0";"10";"";"";"";"";""
"216";"2023-03-28 17:31:46";"Pull #3";"5806";"One Arm Row Cable";"3";"45.0";"10";"";"";"";"";""
"216";"2023-03-28 17:31:46";"Pull #3";"5806";"Rope Face Pull";"1";"20.0";"15";"";"";"";"";""
"216";"2023-03-28 17:31:46";"Pull #3";"5806";"Rope Face Pull";"2";"25.0";"15";"";"";"";"";""
"216";"2023-03-28 17:31:46";"Pull #3";"5806";"Rope Face Pull";"3";"30.0";"10";"";"";"";"";""
"216";"2023-03-28 17:31:46";"Pull #3";"5806";"Bicep Curl (Dumbbell)";"1";"12.0";"10";"";"";"";"";""
"216";"2023-03-28 17:31:46";"Pull #3";"5806";"Bicep Curl (Dumbbell)";"2";"14.0";"8";"";"";"";"";""
"216";"2023-03-28 17:31:46";"Pull #3";"5806";"Bicep Curl (Dumbbell)";"3";"14.0";"6";"";"";"";"";""
"216";"2023-03-28 17:31:46";"Pull #3";"5806";"Walking";"1";"";"";"";"0.0";"1800.0";"";""
"217";"2023-03-30 19:17:34";"Pull #3";"4314";"Lat Pulldown (Cable)";"1";"50.0";"12";"";"";"";"";""
"217";"2023-03-30 19:17:34";"Pull #3";"4314";"Lat Pulldown (Cable)";"2";"55.0";"10";"";"";"";"";""
"217";"2023-03-30 19:17:34";"Pull #3";"4314";"Lat Pulldown (Cable)";"3";"55.0";"8";"";"";"";"";""
"217";"2023-03-30 19:17:34";"Pull #3";"4314";"Decline Seated Row Cable";"1";"35.0";"12";"";"";"";"";""
"217";"2023-03-30 19:17:34";"Pull #3";"4314";"Decline Seated Row Cable";"2";"40.0";"10";"";"";"";"";""
"217";"2023-03-30 19:17:34";"Pull #3";"4314";"Decline Seated Row Cable";"3";"40.0";"8";"";"";"";"";""
"217";"2023-03-30 19:17:34";"Pull #3";"4314";"Pulldown";"1";"15.0";"15";"";"";"";"";""
"217";"2023-03-30 19:17:34";"Pull #3";"4314";"Pulldown";"2";"17.5";"15";"";"";"";"";""
"217";"2023-03-30 19:17:34";"Pull #3";"4314";"Pulldown";"3";"15.0";"15";"";"";"";"";""
"217";"2023-03-30 19:17:34";"Pull #3";"4314";"One Arm Row Cable";"1";"40.0";"12";"";"";"";"";""
"217";"2023-03-30 19:17:34";"Pull #3";"4314";"One Arm Row Cable";"2";"45.0";"10";"";"";"";"";""
"217";"2023-03-30 19:17:34";"Pull #3";"4314";"One Arm Row Cable";"3";"50.0";"8";"";"";"";"";""
"217";"2023-03-30 19:17:34";"Pull #3";"4314";"Rope Face Pull";"1";"20.0";"15";"";"";"";"";""
"217";"2023-03-30 19:17:34";"Pull #3";"4314";"Rope Face Pull";"2";"25.0";"15";"";"";"";"";""
"217";"2023-03-30 19:17:34";"Pull #3";"4314";"Rope Face Pull";"3";"30.0";"10";"";"";"";"";""
"217";"2023-03-30 19:17:34";"Pull #3";"4314";"Bicep Curl (Dumbbell)";"1";"12.0";"10";"";"";"";"";""
"217";"2023-03-30 19:17:34";"Pull #3";"4314";"Bicep Curl (Dumbbell)";"2";"14.0";"8";"";"";"";"";""
"217";"2023-03-30 19:17:34";"Pull #3";"4314";"Bicep Curl (Dumbbell)";"3";"14.0";"6";"";"";"";"";""
"217";"2023-03-30 19:17:34";"Pull #3";"4314";"Crunch";"1";"0.0";"20";"";"";"";"";""
"217";"2023-03-30 19:17:34";"Pull #3";"4314";"Flat Leg Raise";"1";"";"20";"";"";"";"";""
"217";"2023-03-30 19:17:34";"Pull #3";"4314";"Plank";"1";"";"";"";"";"60.0";"";""
"218";"2023-03-31 18:30:32";"Push #3";"6050";"Incline Bench Press (Dumbbell)";"1";"20.0";"10";"";"";"";"";""
"218";"2023-03-31 18:30:32";"Push #3";"6050";"Incline Bench Press (Dumbbell)";"2";"24.0";"8";"";"";"";"";""
"218";"2023-03-31 18:30:32";"Push #3";"6050";"Incline Bench Press (Dumbbell)";"3";"26.0";"6";"";"";"";"";""
"218";"2023-03-31 18:30:32";"Push #3";"6050";"Bench Press (Dumbbell)";"1";"20.0";"10";"";"";"";"";""
"218";"2023-03-31 18:30:32";"Push #3";"6050";"Bench Press (Dumbbell)";"2";"24.0";"8";"";"";"";"";""
"218";"2023-03-31 18:30:32";"Push #3";"6050";"Bench Press (Dumbbell)";"3";"26.0";"6";"";"";"";"";""
"218";"2023-03-31 18:30:32";"Push #3";"6050";"Chest Fly (Dumbbell)";"1";"12.0";"10";"";"";"";"";""
"218";"2023-03-31 18:30:32";"Push #3";"6050";"Chest Fly (Dumbbell)";"2";"12.0";"10";"";"";"";"";""
"218";"2023-03-31 18:30:32";"Push #3";"6050";"Chest Fly (Dumbbell)";"3";"14.0";"8";"";"";"";"";""
"218";"2023-03-31 18:30:32";"Push #3";"6050";"Lateral Raise (Dumbbell)";"1";"8.0";"12";"";"";"";"";""
"218";"2023-03-31 18:30:32";"Push #3";"6050";"Lateral Raise (Dumbbell)";"2";"8.0";"12";"";"";"";"";""
"218";"2023-03-31 18:30:32";"Push #3";"6050";"Lateral Raise (Dumbbell)";"3";"10.0";"6";"";"";"";"";""
"218";"2023-03-31 18:30:32";"Push #3";"6050";"Triceps Pushdown (Cable - Straight Bar)";"1";"25.0";"12";"";"";"";"";""
"218";"2023-03-31 18:30:32";"Push #3";"6050";"Triceps Pushdown (Cable - Straight Bar)";"2";"27.5";"10";"";"";"";"";""
"218";"2023-03-31 18:30:32";"Push #3";"6050";"Triceps Pushdown (Cable - Straight Bar)";"3";"27.5";"8";"";"";"";"";""
"218";"2023-03-31 18:30:32";"Push #3";"6050";"Triceps Extension (Dumbbell)";"1";"8.0";"10";"";"";"";"";""
"218";"2023-03-31 18:30:32";"Push #3";"6050";"Triceps Extension (Dumbbell)";"2";"8.0";"10";"";"";"";"";""
"218";"2023-03-31 18:30:32";"Push #3";"6050";"Triceps Extension (Dumbbell)";"3";"10.0";"10";"";"";"";"";""
"218";"2023-03-31 18:30:32";"Push #3";"6050";"Walking";"1";"";"";"";"0.0";"1800.0";"";""
"219";"2023-04-01 17:39:51";"Legs #1";"6530";"Squat (Barbell)";"1";"10.0";"10";"";"";"";"";""
"219";"2023-04-01 17:39:51";"Legs #1";"6530";"Squat (Barbell)";"2";"15.0";"8";"";"";"";"";""
"219";"2023-04-01 17:39:51";"Legs #1";"6530";"Squat (Barbell)";"3";"15.0";"8";"";"";"";"";""
"219";"2023-04-01 17:39:51";"Legs #1";"6530";"Squat (Barbell)";"4";"17.5";"10";"";"";"";"";""
"219";"2023-04-01 17:39:51";"Legs #1";"6530";"Lunge (Dumbbell)";"1";"0.0";"20";"";"";"";"";""
"219";"2023-04-01 17:39:51";"Legs #1";"6530";"Lunge (Dumbbell)";"2";"7.5";"20";"";"";"";"";""
"219";"2023-04-01 17:39:51";"Legs #1";"6530";"Lunge (Dumbbell)";"3";"7.5";"20";"";"";"";"";""
"219";"2023-04-01 17:39:51";"Legs #1";"6530";"Seated Leg Curl (Machine)";"1";"40.0";"12";"";"";"";"";""
"219";"2023-04-01 17:39:51";"Legs #1";"6530";"Seated Leg Curl (Machine)";"2";"42.5";"10";"";"";"";"";""
"219";"2023-04-01 17:39:51";"Legs #1";"6530";"Seated Leg Curl (Machine)";"3";"45.0";"6";"";"";"";"";""
"219";"2023-04-01 17:39:51";"Legs #1";"6530";"Leg Extension (Machine)";"1";"40.0";"12";"";"";"";"";""
"219";"2023-04-01 17:39:51";"Legs #1";"6530";"Leg Extension (Machine)";"2";"42.5";"10";"";"";"";"";""
"219";"2023-04-01 17:39:51";"Legs #1";"6530";"Leg Extension (Machine)";"3";"45.0";"10";"";"";"";"";""
"219";"2023-04-01 17:39:51";"Legs #1";"6530";"Calf Press on Seated Leg Press";"1";"110.0";"12";"";"";"";"";""
"219";"2023-04-01 17:39:51";"Legs #1";"6530";"Calf Press on Seated Leg Press";"2";"130.0";"10";"";"";"";"";""
"219";"2023-04-01 17:39:51";"Legs #1";"6530";"Calf Press on Seated Leg Press";"3";"140.0";"10";"";"";"";"";""
"219";"2023-04-01 17:39:51";"Legs #1";"6530";"Walking";"1";"";"";"";"0.0";"1200.0";"";""
"220";"2023-04-03 13:28:10";"Push #3";"4037";"Incline Bench Press (Dumbbell)";"1";"20.0";"10";"";"";"";"";""
"220";"2023-04-03 13:28:10";"Push #3";"4037";"Incline Bench Press (Dumbbell)";"2";"25.0";"8";"";"";"";"";""
"220";"2023-04-03 13:28:10";"Push #3";"4037";"Incline Bench Press (Dumbbell)";"3";"27.5";"8";"";"";"";"";""
"220";"2023-04-03 13:28:10";"Push #3";"4037";"Incline Bench Press (Dumbbell)";"4";"27.5";"6";"";"";"";"";""
"220";"2023-04-03 13:28:10";"Push #3";"4037";"Bench Press (Dumbbell)";"1";"25.0";"8";"";"";"";"";""
"220";"2023-04-03 13:28:10";"Push #3";"4037";"Bench Press (Dumbbell)";"2";"25.0";"8";"";"";"";"";""
"220";"2023-04-03 13:28:10";"Push #3";"4037";"Bench Press (Dumbbell)";"3";"27.5";"5";"";"";"";"";""
"220";"2023-04-03 13:28:10";"Push #3";"4037";"Chest Fly (Dumbbell)";"1";"12.5";"10";"";"";"";"";""
"220";"2023-04-03 13:28:10";"Push #3";"4037";"Chest Fly (Dumbbell)";"2";"12.5";"10";"";"";"";"";""
"220";"2023-04-03 13:28:10";"Push #3";"4037";"Chest Fly (Dumbbell)";"3";"15.0";"8";"";"";"";"";""
"220";"2023-04-03 13:28:10";"Push #3";"4037";"Lateral Raise (Dumbbell)";"1";"7.0";"12";"";"";"";"";""
"220";"2023-04-03 13:28:10";"Push #3";"4037";"Lateral Raise (Dumbbell)";"2";"9.0";"12";"";"";"";"";""
"220";"2023-04-03 13:28:10";"Push #3";"4037";"Lateral Raise (Dumbbell)";"3";"10.0";"6";"";"";"";"";""
"220";"2023-04-03 13:28:10";"Push #3";"4037";"Triceps Pushdown (Cable - Straight Bar)";"1";"25.0";"12";"";"";"";"";""
"220";"2023-04-03 13:28:10";"Push #3";"4037";"Triceps Pushdown (Cable - Straight Bar)";"2";"27.5";"10";"";"";"";"";""
"220";"2023-04-03 13:28:10";"Push #3";"4037";"Triceps Pushdown (Cable - Straight Bar)";"3";"27.5";"8";"";"";"";"";""
"220";"2023-04-03 13:28:10";"Push #3";"4037";"Triceps Extension (Dumbbell)";"1";"8.0";"10";"";"";"";"";""
"220";"2023-04-03 13:28:10";"Push #3";"4037";"Triceps Extension (Dumbbell)";"2";"10.0";"10";"";"";"";"";""
"220";"2023-04-03 13:28:10";"Push #3";"4037";"Triceps Extension (Dumbbell)";"3";"10.0";"8";"";"";"";"";""
"221";"2023-04-04 17:21:04";"Pull #3";"4305";"Lat Pulldown (Cable)";"1";"50.0";"12";"";"";"";"";""
"221";"2023-04-04 17:21:04";"Pull #3";"4305";"Lat Pulldown (Cable)";"2";"55.0";"10";"";"";"";"";""
"221";"2023-04-04 17:21:04";"Pull #3";"4305";"Lat Pulldown (Cable)";"3";"55.0";"8";"";"";"";"";""
"221";"2023-04-04 17:21:04";"Pull #3";"4305";"Decline Seated Row Cable";"1";"35.0";"12";"";"";"";"";""
"221";"2023-04-04 17:21:04";"Pull #3";"4305";"Decline Seated Row Cable";"2";"40.0";"10";"";"";"";"";""
"221";"2023-04-04 17:21:04";"Pull #3";"4305";"Decline Seated Row Cable";"3";"40.0";"8";"";"";"";"";""
"221";"2023-04-04 17:21:04";"Pull #3";"4305";"Pulldown";"1";"15.0";"15";"";"";"";"";""
"221";"2023-04-04 17:21:04";"Pull #3";"4305";"Pulldown";"2";"15.0";"15";"";"";"";"";""
"221";"2023-04-04 17:21:04";"Pull #3";"4305";"Pulldown";"3";"15.0";"15";"";"";"";"";""
"221";"2023-04-04 17:21:04";"Pull #3";"4305";"One Arm Row Cable";"1";"40.0";"12";"";"";"";"";""
"221";"2023-04-04 17:21:04";"Pull #3";"4305";"One Arm Row Cable";"2";"45.0";"10";"";"";"";"";""
"221";"2023-04-04 17:21:04";"Pull #3";"4305";"One Arm Row Cable";"3";"50.0";"8";"";"";"";"";""
"221";"2023-04-04 17:21:04";"Pull #3";"4305";"Rope Face Pull";"1";"20.0";"15";"";"";"";"";""
"221";"2023-04-04 17:21:04";"Pull #3";"4305";"Rope Face Pull";"2";"25.0";"15";"";"";"";"";""
"221";"2023-04-04 17:21:04";"Pull #3";"4305";"Rope Face Pull";"3";"30.0";"10";"";"";"";"";""
"221";"2023-04-04 17:21:04";"Pull #3";"4305";"Bicep Curl (Dumbbell)";"1";"12.0";"10";"";"";"";"";""
"221";"2023-04-04 17:21:04";"Pull #3";"4305";"Bicep Curl (Dumbbell)";"2";"14.0";"8";"";"";"";"";""
"221";"2023-04-04 17:21:04";"Pull #3";"4305";"Bicep Curl (Dumbbell)";"3";"14.0";"6";"";"";"";"";""
"221";"2023-04-04 17:21:04";"Pull #3";"4305";"Crunch";"1";"0.0";"20";"";"";"";"";""
"221";"2023-04-04 17:21:04";"Pull #3";"4305";"Flat Leg Raise";"1";"";"20";"";"";"";"";""
"221";"2023-04-04 17:21:04";"Pull #3";"4305";"Plank";"1";"";"";"";"";"60.0";"";""
"222";"2023-04-06 19:47:06";"Pull #3";"4864";"Lat Pulldown (Cable)";"1";"50.0";"12";"";"";"";"";""
"222";"2023-04-06 19:47:06";"Pull #3";"4864";"Lat Pulldown (Cable)";"2";"50.0";"10";"";"";"";"";""
"222";"2023-04-06 19:47:06";"Pull #3";"4864";"Lat Pulldown (Cable)";"3";"55.0";"8";"";"";"";"";""
"222";"2023-04-06 19:47:06";"Pull #3";"4864";"Decline Seated Row Cable";"1";"35.0";"12";"";"";"";"";""
"222";"2023-04-06 19:47:06";"Pull #3";"4864";"Decline Seated Row Cable";"2";"40.0";"10";"";"";"";"";""
"222";"2023-04-06 19:47:06";"Pull #3";"4864";"Decline Seated Row Cable";"3";"40.0";"8";"";"";"";"";""
"222";"2023-04-06 19:47:06";"Pull #3";"4864";"Pulldown";"1";"15.0";"15";"";"";"";"";""
"222";"2023-04-06 19:47:06";"Pull #3";"4864";"Pulldown";"2";"15.0";"15";"";"";"";"";""
"222";"2023-04-06 19:47:06";"Pull #3";"4864";"Pulldown";"3";"15.0";"15";"";"";"";"";""
"222";"2023-04-06 19:47:06";"Pull #3";"4864";"One Arm Row Cable";"1";"40.0";"12";"";"";"";"";""
"222";"2023-04-06 19:47:06";"Pull #3";"4864";"One Arm Row Cable";"2";"45.0";"10";"";"";"";"";""
"222";"2023-04-06 19:47:06";"Pull #3";"4864";"One Arm Row Cable";"3";"50.0";"10";"";"";"";"";""
"222";"2023-04-06 19:47:06";"Pull #3";"4864";"Rope Face Pull";"1";"25.0";"15";"";"";"";"";""
"222";"2023-04-06 19:47:06";"Pull #3";"4864";"Rope Face Pull";"2";"25.0";"15";"";"";"";"";""
"222";"2023-04-06 19:47:06";"Pull #3";"4864";"Rope Face Pull";"3";"30.0";"10";"";"";"";"";""
"222";"2023-04-06 19:47:06";"Pull #3";"4864";"Bicep Curl (Dumbbell)";"1";"12.0";"10";"";"";"";"";""
"222";"2023-04-06 19:47:06";"Pull #3";"4864";"Bicep Curl (Dumbbell)";"2";"14.0";"8";"";"";"";"";""
"222";"2023-04-06 19:47:06";"Pull #3";"4864";"Bicep Curl (Dumbbell)";"3";"14.0";"6";"";"";"";"";""
"223";"2023-04-07 11:30:19";"Push #3";"7121";"Incline Bench Press (Dumbbell)";"1";"20.0";"10";"";"";"";"";""
"223";"2023-04-07 11:30:19";"Push #3";"7121";"Incline Bench Press (Dumbbell)";"2";"24.0";"8";"";"";"";"";""
"223";"2023-04-07 11:30:19";"Push #3";"7121";"Incline Bench Press (Dumbbell)";"3";"26.0";"8";"";"";"";"";""
"223";"2023-04-07 11:30:19";"Push #3";"7121";"Incline Bench Press (Dumbbell)";"4";"28.0";"6";"";"";"";"";""
